-1,38;1,38;-1,38;-1,38;-0,90;-0,90;-0,90;0,90;-0,90;1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;0,74;-0,74;-0,74;-0,74;-0,74;-2,16;2,16;-2,16;-2,16;-2,16;1,46;-1,46;-1,31;1,31;-1,31;-0,67;-0,67;0,67;-0,76;-0,76;0,76;-0,76;1,00;0,00;1,00;0,00;-0,81;-0,77;-0,58;1,00;0,00;
-4,18;-4,18;-4,18;4,18;-0,90;-0,90;-0,90;0,90;-0,90;-2,94;-2,94;-2,94;-2,94;-2,94;-2,94;-2,94;-2,94;-2,94;2,94;0,74;-0,74;-0,74;-0,74;-0,74;-2,17;-2,17;-2,17;2,17;-2,17;-0,68;0,68;0,91;-0,91;-0,91;-2,06;2,06;-2,06;-0,76;-0,76;0,76;-0,76;0,00;1,00;1,00;0,00;-0,56;1,07;-0,85;1,00;0,00;
-1,42;-1,42;1,42;-1,42;-3,62;-3,62;3,62;-3,62;-3,62;-2,94;-2,94;-2,94;-2,94;-2,94;-2,94;-2,94;-2,94;-2,94;2,94;0,74;-0,74;-0,74;-0,74;-0,74;-2,17;-2,17;-2,17;2,17;-2,17;1,46;-1,46;-1,31;1,31;-1,31;-2,06;2,06;-2,06;-0,76;-0,76;0,76;-0,76;1,00;0,00;1,00;0,00;2,13;1,07;0,15;0,00;1,00;
-1,38;1,38;-1,38;-1,38;1,69;-1,69;-1,69;-1,69;-1,69;1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;0,74;-0,74;-0,74;-0,74;-0,74;-2,17;-2,17;-2,17;2,17;-2,17;-0,68;0,68;0,91;-0,91;-0,91;-0,67;-0,67;0,67;1,94;-1,94;-1,94;-1,94;1,00;0,00;1,00;0,00;-1,46;-1,69;0,60;1,00;0,00;
-1,42;-1,42;1,42;-1,42;-3,62;-3,62;3,62;-3,62;-3,62;-2,00;2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-2,00;0,74;-0,74;-0,74;-0,74;-0,74;-2,16;2,16;-2,16;-2,16;-2,16;-0,68;0,68;-1,31;1,31;-1,31;-0,67;-0,67;0,67;-0,76;-0,76;0,76;-0,76;0,00;1,00;1,00;0,00;0,17;-1,69;1,78;0,00;1,00;
1,64;-1,64;-1,64;-1,64;-0,90;-0,90;-0,90;0,90;-0,90;1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;0,74;-0,74;-0,74;-0,74;-0,74;-2,17;-2,17;-2,17;2,17;-2,17;1,46;-1,46;-1,31;1,31;-1,31;-0,67;-0,67;0,67;1,94;-1,94;-1,94;-1,94;1,00;0,00;1,00;0,00;-1,13;-0,77;0,78;1,00;0,00;
-1,42;-1,42;1,42;-1,42;-0,90;-0,90;-0,90;0,90;-0,90;1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;0,74;-0,74;-0,74;-0,74;-0,74;-2,17;-2,17;-2,17;2,17;-2,17;-0,68;0,68;-3,28;-3,28;3,28;-0,67;-0,67;0,67;-0,76;-0,76;0,76;-0,76;0,00;1,00;1,00;0,00;2,13;-1,69;-0,13;0,00;1,00;
-1,42;-1,42;1,42;-1,42;1,69;-1,69;-1,69;-1,69;-1,69;-1,77;-1,77;-1,77;-1,77;-1,77;-1,77;-1,77;-1,77;1,77;-1,77;0,74;-0,74;-0,74;-0,74;-0,74;-1,74;-1,74;-1,74;-1,74;1,74;-0,68;0,68;0,91;-0,91;-0,91;-0,67;-0,67;0,67;-0,76;-0,76;0,76;-0,76;1,00;0,00;1,00;0,00;-0,81;0,15;-0,04;0,00;1,00;
1,64;-1,64;-1,64;-1,64;-0,90;-0,90;-0,90;0,90;-0,90;-8,35;-8,35;-8,35;-8,35;8,35;-8,35;-8,35;-8,35;-8,35;-8,35;-2,33;-2,33;2,33;-2,33;-2,33;3,99;-3,99;-3,99;-3,99;-3,99;-0,68;0,68;0,91;-0,91;-0,91;2,70;-2,70;-2,70;-6,13;6,13;-6,13;-6,13;0,00;1,00;1,00;0,00;2,13;1,07;0,42;1,00;0,00;
-1,38;1,38;-1,38;-1,38;-3,33;3,33;-3,33;-3,33;-3,33;-3,10;-3,10;-3,10;-3,10;-3,10;3,10;-3,10;-3,10;-3,10;-3,10;0,74;-0,74;-0,74;-0,74;-0,74;-2,17;-2,17;-2,17;2,17;-2,17;-0,68;0,68;0,91;-0,91;-0,91;-0,67;-0,67;0,67;1,94;-1,94;-1,94;-1,94;0,00;1,00;1,00;0,00;0,17;0,15;-0,04;1,00;0,00;
-4,18;-4,18;-4,18;4,18;-0,90;-0,90;-0,90;0,90;-0,90;1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;0,74;-0,74;-0,74;-0,74;-0,74;-1,74;-1,74;-1,74;-1,74;1,74;-0,68;0,68;0,91;-0,91;-0,91;-0,67;-0,67;0,67;-0,76;-0,76;0,76;-0,76;1,00;0,00;1,00;0,00;1,15;-0,77;-0,40;1,00;0,00;
1,64;-1,64;-1,64;-1,64;1,69;-1,69;-1,69;-1,69;-1,69;-2,00;2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-2,00;0,74;-0,74;-0,74;-0,74;-0,74;-2,17;-2,17;-2,17;2,17;-2,17;-0,68;0,68;0,91;-0,91;-0,91;-0,67;-0,67;0,67;-0,76;-0,76;0,76;-0,76;1,00;0,00;1,00;0,00;0,66;-0,77;1,23;0,00;1,00;
1,64;-1,64;-1,64;-1,64;-0,90;-0,90;-0,90;0,90;-0,90;-2,00;2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-5,05;-5,05;-5,05;-5,05;5,05;-2,16;2,16;-2,16;-2,16;-2,16;1,46;-1,46;-1,31;1,31;-1,31;-0,67;-0,67;0,67;-0,76;-0,76;0,76;-0,76;1,00;0,00;1,00;0,00;-0,89;-1,69;-1,39;1,00;0,00;
-1,38;1,38;-1,38;-1,38;1,69;-1,69;-1,69;-1,69;-1,69;1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;0,74;-0,74;-0,74;-0,74;-0,74;-1,74;-1,74;-1,74;-1,74;1,74;-0,68;0,68;-3,28;-3,28;3,28;-2,06;2,06;-2,06;-0,76;-0,76;0,76;-0,76;1,00;0,00;1,00;0,00;-1,30;-0,77;-0,49;1,00;0,00;
1,64;-1,64;-1,64;-1,64;-0,90;-0,90;-0,90;0,90;-0,90;-2,00;2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-2,33;-2,33;2,33;-2,33;-2,33;-2,16;2,16;-2,16;-2,16;-2,16;1,46;-1,46;-1,31;1,31;-1,31;-2,06;2,06;-2,06;-0,76;-0,76;0,76;-0,76;1,00;0,00;1,00;0,00;-0,32;0,15;-0,76;0,00;1,00;
-1,42;-1,42;1,42;-1,42;1,69;-1,69;-1,69;-1,69;-1,69;-1,77;-1,77;-1,77;-1,77;-1,77;-1,77;-1,77;-1,77;1,77;-1,77;0,74;-0,74;-0,74;-0,74;-0,74;-1,74;-1,74;-1,74;-1,74;1,74;-0,68;0,68;0,91;-0,91;-0,91;-2,06;2,06;-2,06;-0,76;-0,76;0,76;-0,76;0,00;1,00;1,00;0,00;-0,48;1,07;0,69;0,00;1,00;
-1,42;-1,42;1,42;-1,42;-3,62;-3,62;3,62;-3,62;-3,62;-2,94;-2,94;-2,94;-2,94;-2,94;-2,94;-2,94;-2,94;-2,94;2,94;0,74;-0,74;-0,74;-0,74;-0,74;-1,39;-1,39;1,39;-1,39;-1,39;-0,68;0,68;0,91;-0,91;-0,91;-2,06;2,06;-2,06;-0,76;-0,76;0,76;-0,76;0,00;1,00;1,00;0,00;0,17;-0,77;-0,40;0,00;1,00;
-1,38;1,38;-1,38;-1,38;-0,90;-0,90;-0,90;0,90;-0,90;1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;0,74;-0,74;-0,74;-0,74;-0,74;-2,16;2,16;-2,16;-2,16;-2,16;-0,68;0,68;-3,28;-3,28;3,28;-0,67;-0,67;0,67;-0,76;-0,76;0,76;-0,76;0,00;1,00;1,00;0,00;-0,32;1,07;0,33;1,00;0,00;
1,64;-1,64;-1,64;-1,64;-0,90;-0,90;-0,90;0,90;-0,90;1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;-1,74;0,74;-0,74;-0,74;-0,74;-0,74;-2,16;2,16;-2,16;-2,16;-2,16;-0,68;0,68;-3,28;-3,28;3,28;-0,67;-0,67;0,67;-0,76;-0,76;0,76;-0,76;0,00;1,00;1,00;0,00;0,17;-1,69;-1,21;0,00;1,00;
-1,38;1,38;-1,38;-1,38;-0,90;-0,90;-0,90;0,90;-0,90;-2,00;2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-2,33;-2,33;2,33;-2,33;-2,33;-2,17;-2,17;-2,17;2,17;-2,17;1,46;-1,46;-1,31;1,31;-1,31;-2,06;2,06;-2,06;1,94;-1,94;-1,94;-1,94;1,00;0,00;1,00;0,00;-0,56;1,07;-0,22;1,00;0,00;
1,64;-1,64;-1,64;-1,64;-0,90;-0,90;-0,90;0,90;-0,90;-2,94;-2,94;-2,94;-2,94;-2,94;-2,94;-2,94;-2,94;-2,94;2,94;0,74;-0,74;-0,74;-0,74;-0,74;-1,39;-1,39;1,39;-1,39;-1,39;-0,68;0,68;0,91;-0,91;-0,91;-0,67;-0,67;0,67;-0,76;-0,76;0,76;-0,76;0,00;1,00;1,00;0,00;0,42;-0,77;0,06;0,00;1,00;
1,64;-1,64;-1,64;-1,64;-3,33;3,33;-3,33;-3,33;-3,33;-1,77;-1,77;-1,77;-1,77;-1,77;-1,77;-1,77;-1,77;1,77;-1,77;0,74;-0,74;-0,74;-0,74;-0,74;-1,39;-1,39;1,39;-1,39;-1,39;-0,68;0,68;-1,31;1,31;-1,31;-0,67;-0,67;0,67;-0,76;-0,76;0,76;-0,76;1,00;0,00;1,00;0,00;-0,07;1,07;1,05;1,00;0,00;
-1,38;1,38;-1,38;-1,38;-0,90;-0,90;-0,90;0,90;-0,90;-3,10;-3,10;-3,10;-3,10;-3,10;3,10;-3,10;-3,10;-3,10;-3,10;0,74;-0,74;-0,74;-0,74;-0,74;-2,17;-2,17;-2,17;2,17;-2,17;-0,68;0,68;0,91;-0,91;-0,91;-0,67;-0,67;0,67;-2,62;-2,62;-2,62;2,62;0,00;1,00;1,00;0,00;0,17;0,15;0,24;1,00;0,00;
-1,42;-1,42;1,42;-1,42;-0,90;-0,90;-0,90;0,90;-0,90;-4,18;-4,18;-4,18;-4,18;-4,18;-4,18;-4,18;4,18;-4,18;-4,18;-2,33;-2,33;2,33;-2,33;-2,33;-1,74;-1,74;-1,74;-1,74;1,74;-0,68;0,68;0,91;-0,91;-0,91;-0,67;-0,67;0,67;-2,62;-2,62;-2,62;2,62;0,00;1,00;1,00;0,00;1,15;1,07;0,42;0,00;1,00;
-1,42;-1,42;1,42;-1,42;-0,90;-0,90;-0,90;0,90;-0,90;-2,00;2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-2,00;-2,00;0,74;-0,74;-0,74;-0,74;-0,74;-1,39;-1,39;1,39;-1,39;-1,39;1,46;-1,46;-1,31;1,31;-1,31;-0,67;-0,67;0,67;-0,76;-0,76;0,76;-0,76;1,00;0,00;1,00;0,00;-0,81;0,15;-0,49;1,00;0,00;
1,64;-1,64;-1,64;-1,64;-0,90;-0,90;-0,90;0,90;-0,90;-1,77;-1,77;-1,77;-1,77;-1,77;-1,77;-1,77;-1,77;1,77;-1,77;0,74;-0,74;-0,74;-0,74;-0,74;-2,17;-2,17;-2,17;2,17;-2,17;-0,68;0,68;0,91;-0,91;-0,91;-2,06;2,06;-2,06;1,94;-1,94;-1,94;-1,94;1,00;0,00;1,00;0,00;-0,32;0,15;-0,67;1,00;0,00;
-1,42;-1,42;1,42;-1,42;-0,90;-0,90;-0,90;0,90;-0,90;-1,77;-1,77;-1,77;-1,77;-1,77;-1,77;-1,77;-1,77;1,77;-1,77;0,74;-0,74;-0,74;-0,74;-0,74;-2,16;2,16;-2,16;-2,16;-2,16;1,46;-1,46;-1,31;1,31;-1,31;-2,06;2,06;-2,06;-0,76;-0,76;0,76;-0,76;0,00;1,00;1,00;0,00;-0,32;0,15;-1,12;0,00;1,00;
